id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L08-629,Extra/Extracted,"But when nature is angry, it can be very dangerous.",그러나 자연이 화를 내면 매우 위험할 수 있습니다.,,시간의 접속사 / 조동사,When/While + S + V / Modal + V,중,,"But when nature is angry, | it can be very dangerous.",그러나 자연이 화를 내면 | 매우 위험할 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-630,Extra/Extracted,Nature seems to have two different faces.,자연은 서로 다른 두 얼굴을 갖고 있는 것 같습니다.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,189,Nature seems to | have two different faces.,자연은 서로 다른 두 | 얼굴을 갖고 있는 것 같습니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-631,Extra/Extracted,136 – 137 Listen and Answer Talk  To inform people about weather conditions and warn them to be careful.,136 – 137 듣고 대답하기 대화  날씨 상황을 사람들에게 알리고 조심하라고 경고합니다.,,to부정사 / 비교급,to + V / Comparative,중,190,136 – 137 Listen and Answer Talk  To inform | people about weather conditions and warn them to be careful.,136 – 137 듣고 대답하기 대화 |  날씨 상황을 사람들에게 알리고 조심하라고 경고합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-632,Extra/Extracted,"helmet, earphones My Speaking Portfolio  p.","헬멧, 이어폰 My Speaking Portfolio p.",,현재분사/동명사,V-ing,중,,"helmet, earphones My | Speaking Portfolio  p.","헬멧, 이어폰 My | Speaking Portfolio p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-633,Extra/Extracted,b Read and Think  pp.,b 읽고 생각하기 pp.,,일반 문장,-,중,,b Read and | Think  pp.,b 읽고 | 생각하기 pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-634,Extra/Extracted,141 – 146 Before Y ou Read Expressions 1.,141 – 146 표현식 1을 읽기 전에.,,시간의 접속사,When/While + S + V,중,190,141 – 146 Before | Y ou Read Expressions 1.,141 – 146 | 표현식 1을 읽기 전에.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-635,Extra/Extracted,prevent Read Q1 volcanic Q2 Because the country lies on the Ring of Fire.,읽기 Q1 화산 Q2 방지 국가가 불의 고리에 있기 때문입니다.,,이유의 접속사 / 현재분사/동명사,Because/Since + S + V / V-ing,중,189,prevent Read Q1 volcanic Q2 Because the | country lies on the Ring of Fire.,읽기 Q1 화산 Q2 방지 | 국가가 불의 고리에 있기 때문입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-636,Extra/Extracted,Q3 Mauna Loa Q4 T Q5 It turns volcanoes’ heat energy into electricity.,Q3 마우나로아 Q4 T Q5 화산의 열에너지를 전기로 변환합니다.,,일반 문장,-,중,189,Q3 Mauna Loa Q4 T Q5 | It turns volcanoes’ heat energy into electricity.,Q3 마우나로아 Q4 T | Q5 화산의 열에너지를 전기로 변환합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-637,Extra/Extracted,"After Y ou Read Graphic Organizer underwater, traffic, weather, soil, electricity Details James, Lucy My Writing Portfolio  p.","그래픽 정리함을 읽으신 후 수중, 교통, 날씨, 토양, 전기 세부 사항 James, Lucy 나의 글쓰기 포트폴리오 p.",,시간의 접속사 / 현재분사/동명사,When/While + S + V / V-ing,중,190,"After Y ou Read Graphic Organizer underwater, traffic, weather, | soil, electricity Details James, Lucy My Writing Portfolio  p.","그래픽 정리함을 읽으신 후 수중, 교통, 날씨, 토양, | 전기 세부 사항 James, Lucy 나의 글쓰기 포트폴리오 p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-638,Extra/Extracted,"Feeling, watching, Finishing, Walking B.","느낌, 관찰, 마무리, 걷기 B.",,현재분사/동명사,V-ing,중,,"Feeling, watching, | Finishing, Walking B.","느낌, 관찰, | 마무리, 걷기 B.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-639,Extra/Extracted,149 flood volcanic eruption earthquake tornado snowstorm heatwave B.,149호 홍수 화산분출 지진 토네이도 눈보라 폭염 B.,,일반 문장,-,중,189,149 flood volcanic eruption | earthquake tornado snowstorm heatwave B.,149호 홍수 화산분출 지진 | 토네이도 눈보라 폭염 B.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-640,Extra/Extracted,wear a life jacket 6.,구명조끼를 착용한다 6.,,일반 문장,-,중,,wear a | life jacket 6.,구명조끼를 | 착용한다 6.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-641,Extra/Extracted,two tickets for the Tom Dylan concert 7.,톰 딜런 콘서트 티켓 2장 7.,,일반 문장,-,중,,two tickets for the | Tom Dylan concert 7.,톰 딜런 콘서트 | 티켓 2장 7.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-642,Extra/Extracted,A fl  ying car will be developed 10.,날아다니는 자동차가 개발될 것이다 10.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,,A fl  ying | car will be developed 10.,날아다니는 자동차가 | 개발될 것이다 10.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-643,Extra/Extracted,"Riding in a flying car, you will be able to go places Lesson 8 All Your Dreams Are Worth Chasing Warm Up  pp.",하늘을 나는 자동차를 타면 원하는 곳으로 갈 수 있습니다. Lesson 8 모든 꿈은 쫓을 가치가 있습니다 워밍업 pp.,,to부정사 / 조동사,to + V / Modal + V,중,152,"Riding in a flying car, you will be able to go places | Lesson 8 All Your Dreams Are Worth Chasing Warm Up  pp.",하늘을 나는 자동차를 타면 원하는 곳으로 갈 수 있습니다. | Lesson 8 모든 꿈은 쫓을 가치가 있습니다 워밍업 pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-644,Extra/Extracted,I want to write a best-selling novel.,나는 베스트셀러 소설을 쓰고 싶다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,190,I want to | write a best-selling novel.,나는 베스트셀러 | 소설을 쓰고 싶다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-645,Extra/Extracted,"154 – 155 Listen and Answer Dialog 1  practiced more +Question  T, F Dialog 2 +Question  imagination, game designer Listen More 2.","154 – 155 듣고 답하기 대화 1  연습 더 +질문  T, F 대화 2 +질문  상상력, 게임 디자이너 더 듣기 2.",,비교급,Comparative,중,190,"154 – 155 Listen and Answer Dialog 1  practiced more +Question |  T, F Dialog 2 +Question  imagination, game designer Listen More 2.","154 – 155 듣고 답하기 대화 1  연습 더 +질문 |  T, F 대화 2 +질문  상상력, 게임 디자이너 더 듣기 2.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-646,Extra/Extracted,"set my alarm, do my hair My Speaking Portfolio  p.","알람 설정, 머리 손질 My Speaking Portfolio p.",,현재분사/동명사,V-ing,중,,"set my alarm, do my | hair My Speaking Portfolio  p.","알람 설정, 머리 손질 | My Speaking Portfolio p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-647,Extra/Extracted,158 Step 1 Would you ...?,158 1단계 당신은...?,,조동사,Modal + V,중,,158 Step 1 | Would you ...?,158 | 1단계 당신은...?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-648,Extra/Extracted,159 – 166 Before Y ou Read Expressions Read Q1 F Q2   Because many of America’s young men were fighting in World War I I.,159 – 166 표현을 읽기 전에 Q1 F Q2를 읽으십시오. 왜냐하면 많은 미국 젊은이들이 제1차 세계 대전에 참전하고 있었기 때문입니다.,,이유의 접속사 / 시간의 접속사,Because/Since + S + V / When/While + S + V,중,190,159 – 166 Before Y ou Read Expressions Read Q1 F Q2  |  Because many of America’s young men were fighting in World War I I.,159 – 166 표현을 읽기 전에 Q1 F Q2를 읽으십시오. | 왜냐하면 많은 미국 젊은이들이 제1차 세계 대전에 참전하고 있었기 때문입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-649,Extra/Extracted,"Q3 Chicago Q4 worried, not to go After Y ou Read Graphic Organizer •Cause: World War, traveling alone •Eff  ect: tryouts Details 2  3  1  4afraidhappy excited regretful My Writing Portfolio  p.","Q3 시카고 Q4 고민, 가지 않기 그래픽 정리함을 읽은 후 •원인: 세계 대전, 혼자 여행 •효과: 적격 세부 사항 2 3 1 4afraidhappy 흥분 안타까움 My Writing Portfolio p.",,시간의 접속사 / to부정사,When/While + S + V / to + V,중,190,"Q3 Chicago Q4 worried, not to go After Y ou Read Graphic Organizer •Cause: World War, traveling alone | •Eff  ect: tryouts Details 2  3  1  4afraidhappy excited regretful My Writing Portfolio  p.","Q3 시카고 Q4 고민, 가지 않기 그래픽 정리함을 읽은 후 •원인: 세계 대전, 혼자 | 여행 •효과: 적격 세부 사항 2 3 1 4afraidhappy 흥분 안타까움 My Writing Portfolio p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-650,Extra/Extracted,169 cheerful ashamed lonely scared worried calm confident B.,169 밝다 부끄럽다 외롭다 무섭다 걱정스럽다 차분하다 자신감 B.,,일반 문장,-,중,,169 cheerful ashamed lonely | scared worried calm confident B.,169 밝다 부끄럽다 외롭다 | 무섭다 걱정스럽다 차분하다 자신감 B.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-651,Extra/Extracted,"cheerful, calm, ashamed, worried Wrap Up  p.","쾌활하다, 차분하다, 부끄러워하다, 걱정하다 Wrap Up p.",,일반 문장,-,중,,"cheerful, calm, ashamed, worried | Wrap Up  p.","쾌활하다, 차분하다, 부끄러워하다, | 걱정하다 Wrap Up p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-652,Extra/Extracted,opened an e-mail from a stranger 7.,낯선 사람이 보낸 이메일을 열어보았다 7.,,비교급,Comparative,중,,opened an e-mail | from a stranger 7.,낯선 사람이 보낸 | 이메일을 열어보았다 7.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-653,Extra/Extracted,She won the title twice.,그녀는 타이틀을 두 번 획득했습니다.,,일반 문장,-,중,190,She won | the title twice.,그녀는 타이틀을 | 두 번 획득했습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-654,Extra/Extracted,which is the name of a fl  ower 10.,10. 꽃 이름이에요.,,관계대명사 / 비교급,Relative Pronoun / Comparative,중,,which is the name of | a fl  ower 10.,10. | 꽃 이름이에요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-655,Extra/Extracted,must have loved fl  owers Reading For Fun 4 After Y ou Read  p.,꽃을 사랑했나봐 Reading For Fun 4 After You Read p.,,시간의 접속사 / 완료시제,When/While + S + V / have + p.p.,중,190,must have loved fl  owers Reading For | Fun 4 After Y ou Read  p.,꽃을 사랑했나봐 Reading For Fun | 4 After You Read p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-656,Extra/Extracted,"18 -23  Adapted from Martha Hamilton and Mitch Weiss, Priceless Gifts: A Folktale from Italy, August House Publishers, Inc, 2007, pp.","18 -23 Martha Hamilton 및 Mitch Weiss에서 각색, 귀중한 선물: 이탈리아의 민담, August House Publishers, Inc, 2007, pp.",,일반 문장,-,중,,"18 -23  Adapted from Martha Hamilton and Mitch Weiss, Priceless | Gifts: A Folktale from Italy, August House Publishers, Inc, 2007, pp.","18 -23 Martha Hamilton 및 Mitch Weiss에서 각색, 귀중한 | 선물: 이탈리아의 민담, August House Publishers, Inc, 2007, pp.",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-657,Extra/Extracted,7-34 Reading for Fun 1   pp.,7-34 재미를 위한 독서 1쪽.,,현재분사/동명사,V-ing,중,,7-34 Reading for Fun | 1   pp.,7-34 재미를 | 위한 독서 1쪽.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-658,Extra/Extracted,"48 -49  Adapted from Th  e Mayonnaise Jar and Coﬀ  ee, TurtleZen, 2018 (http://turtlezen.com/mayonnaisejar.html) Reading for Fun 3   pp.","48 -49 마요네즈 병과 커피에서 각색, TurtleZen, 2018(http://turtlezen.com/mayonnaisejar.html) 재미를 위한 읽기 3 pp.",,현재분사/동명사,V-ing,중,,"48 -49  Adapted from Th  e Mayonnaise Jar and Coﬀ |  ee, TurtleZen, 2018 (http://turtlezen.com/mayonnaisejar.html) Reading for Fun 3   pp.","48 -49 마요네즈 병과 커피에서 각색, | TurtleZen, 2018(http://turtlezen.com/mayonnaisejar.html) 재미를 위한 읽기 3 pp.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-659,Extra/Extracted,"130 -131  Adapted from Alphonse Daudet, “La Dernière Classe, ” Les Contes du lundi, 1873 Lesson 8   pp.","130 -131 Alphonse Daudet, “La Dernière Classe,” Les Contes du lundi, 1873년 8과 pp.",,일반 문장,-,중,,"130 -131  Adapted from Alphonse Daudet, “La Dernière Classe, | ” Les Contes du lundi, 1873 Lesson 8   pp.","130 -131 Alphonse Daudet, “La Dernière Classe,” | Les Contes du lundi, 1873년 8과 pp.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-660,Extra/Extracted,"160 -165 Adapted from Danielle Martin, “ An Aunt’s Baseball Dreams, ” Treasures: Grade 6, Macmillan/McGraw-Hill, 2007, pp.","160 -165 Danielle Martin의 ""An Aunt's Baseball Dreams""에서 각색, Treasures: Grade 6, Macmillan/McGraw-Hill, 2007, pp.",,일반 문장,-,중,,"160 -165 Adapted from Danielle Martin, “ An Aunt’s | Baseball Dreams, ” Treasures: Grade 6, Macmillan/McGraw-Hill, 2007, pp.","160 -165 Danielle Martin의 ""An Aunt's Baseball | Dreams""에서 각색, Treasures: Grade 6, Macmillan/McGraw-Hill, 2007, pp.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-661,Extra/Extracted,130-131 Reading for Fun 4  pp.,130-131 재미를 위한 독서 4 pp.,,현재분사/동명사,V-ing,중,190,130-131 Reading for | Fun 4  pp.,130-131 재미를 위한 | 독서 4 pp.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-662,Extra/Extracted,"172 -176 Adapted from Steven Maginn, “ An Adventure Story: Keep Out, ” Creative Reading: Book 1, Macmillan Publishers Limited, 2005, pp.","172 -176 Steven Maginn, “모험 이야기: Keep Out”, 창의적 독서: 1권, Macmillan 출판사 제한, 2005년, pp.",,현재분사/동명사,V-ing,중,,"172 -176 Adapted from Steven Maginn, “ An Adventure Story: Keep | Out, ” Creative Reading: Book 1, Macmillan Publishers Limited, 2005, pp.","172 -176 Steven Maginn, “모험 이야기: Keep Out”, | 창의적 독서: 1권, Macmillan 출판사 제한, 2005년, pp.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-663,Extra/Extracted,110-111 Project 4  p.,110-111 프로젝트 4 p.,,일반 문장,-,중,,110-111 Project | 4  p.,110-111 프로젝트 | 4 p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-664,Extra/Extracted,"45 Peanuts  by Charles Schulz, October 4th, 1966 ⓒ Charles Schulz Lesson 8    p.","45 땅콩 - 찰스 슐츠(Charles Schulz), 1966년 10월 4일 ⓒ Charles Schulz Lesson 8 p.",,비교급,Comparative,중,,"45 Peanuts  by Charles Schulz, October 4th, | 1966 ⓒ Charles Schulz Lesson 8    p.","45 땅콩 - 찰스 슐츠(Charles Schulz), 1966년 | 10월 4일 ⓒ Charles Schulz Lesson 8 p.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-665,Extra/Extracted,"17, 26, 27 Lesson 2   Shutterstock pp.","17, 26, 27 제 2과 Shutterstock pp.",,일반 문장,-,중,191,"17, 26, 27 Lesson | 2   Shutterstock pp.","17, 26, 27 | 제 2과 Shutterstock pp.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-666,Extra/Extracted,"36, 39 Project 1   Shutterstock p.","36, 39 프로젝트 1 Shutterstock p.",,일반 문장,-,중,191,"36, 39 Project 1 |   Shutterstock p.","36, 39 프로젝트 | 1 Shutterstock p.",Main Clause | Sub Clause,AutoParsed,generic_concept
